ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0297,-191.8493778,diazine-diazine,1.4582239999999993,-0.8746560000000004,2.4003
conformer-0298,-191.8383706,diazine-diazine,1.500904,-0.882216,2.47085
conformer-0299,-191.8422964,diazine-diazine,1.484184,-0.8712960000000001,2.4071000000000002
conformer-0300,-191.838201,diazine-diazine,1.4971199999999993,-0.88188,2.47
conformer-0301,-191.8383577,diazine-diazine,1.5060959999999997,-0.8759160000000005,2.43005
conformer-0302,-191.8386392,diazine-diazine,1.50196,-0.8899440000000006,2.5133500000000004
conformer-0303,-191.852795,diazine-diazine,1.4507439999999996,-0.8574360000000003,2.3731
conformer-0304,-191.84345080000003,diazine-diazine,1.4664959999999996,-0.865248,2.3713999999999995
conformer-0305,-191.8381187,diazine-diazine,1.5067119999999998,-0.8808720000000001,2.51505
conformer-0306,-191.84099709999998,diazine-diazine,1.4731839999999996,-0.8875920000000002,2.4223999999999997
conformer-0307,-191.8410875,diazine-diazine,1.4944799999999994,-0.874824,2.45385
conformer-0308,-191.838695,diazine-diazine,1.498528,-0.8780160000000001,2.4682999999999997
conformer-0309,-191.83361010000002,diazine-diazine,1.5184159999999998,-0.8894400000000003,2.42495
conformer-0310,-191.8445399,diazine-diazine,1.4762639999999996,-0.871968,2.4028500000000004
conformer-0311,-191.8415192,diazine-diazine,1.478816,-0.8801160000000003,2.40115
conformer-0312,-191.8442014,diazine-diazine,1.468696,-0.8654160000000003,2.37565
conformer-0313,-191.8342784,diazine-diazine,1.5121679999999995,-0.88062,2.4292
conformer-0314,-191.8390364,diazine-diazine,1.507592,-0.8800320000000006,2.4751000000000003
conformer-0315,-191.8299321,diazine-diazine,1.5348719999999998,-0.8910360000000004,2.5753999999999997
conformer-0316,-191.84687219999998,diazine-diazine,1.4819839999999995,-0.8791920000000003,2.46405
conformer-0317,-191.83385280000002,diazine-diazine,1.5075039999999995,-0.891456,2.5176000000000003
conformer-0318,-191.8448651,diazine-diazine,1.4701919999999997,-0.8775960000000003,2.40115
conformer-0319,-191.82536059999998,diazine-diazine,1.5398,-0.899184,2.4836
