ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0185,-185.52927409999998,pyridine-pyridine,1.30704,-1.5608520000000004,3.0250500000000002
conformer-0186,-185.5255939,pyridine-pyridine,1.3037839999999998,-1.5608520000000004,3.0208000000000004
conformer-0187,-185.5287045,pyridine-pyridine,1.300088,-1.5561480000000003,3.01315
conformer-0188,-185.5277438,pyridine-pyridine,1.3007039999999999,-1.5561480000000003,3.01315
conformer-0189,-185.5270368,pyridine-pyridine,1.306688,-1.5591720000000002,3.0242
conformer-0190,-185.5285822,pyridine-pyridine,1.3030799999999998,-1.5627000000000002,3.0216499999999997
conformer-0191,-185.525666,pyridine-pyridine,1.3045759999999995,-1.5659760000000005,3.0157
conformer-0192,-185.5278707,pyridine-pyridine,1.3169839999999995,-1.5808440000000004,3.0446000000000004
conformer-0193,-185.5304845,pyridine-pyridine,1.3009679999999992,-1.561608,3.01825
conformer-0194,-185.52613430000002,pyridine-pyridine,1.3111759999999997,-1.5844560000000003,3.05905
conformer-0195,-185.53002819999998,pyridine-pyridine,1.3015839999999994,-1.5533760000000003,3.0063500000000003
conformer-0196,-185.5319935,pyridine-pyridine,1.3075679999999996,-1.5680760000000005,3.0216499999999997
conformer-0197,-185.5277009,pyridine-pyridine,1.3013199999999994,-1.5558120000000002,3.0114499999999995
conformer-0198,-185.53253610000002,pyridine-pyridine,1.3124959999999999,-1.567152,3.0242
conformer-0199,-185.5276138,pyridine-pyridine,1.311088,-1.5803400000000005,3.05395
conformer-0200,-185.53060280000003,pyridine-pyridine,1.3089759999999995,-1.5712680000000003,3.0395
conformer-0201,-185.5274028,pyridine-pyridine,1.298328,-1.5532920000000003,3.0071999999999997
conformer-0202,-185.52645149999998,pyridine-pyridine,1.3055439999999996,-1.5688320000000004,3.0327
conformer-0203,-185.5264856,pyridine-pyridine,1.3011439999999996,-1.555476,3.00805
conformer-0204,-185.5274782,pyridine-pyridine,1.3011439999999996,-1.5553080000000001,3.0106
conformer-0205,-185.5296768,pyridine-pyridine,1.3100319999999992,-1.5728640000000005,3.04205
