ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0029,-179.1295105,phenylene-phenylene,0.9520479999999996,-2.358852,3.4449499999999995
conformer-0030,-179.1326444,phenylene-phenylene,0.9536319999999998,-2.3645640000000006,3.4721499999999996
conformer-0031,-179.1334018,phenylene-phenylene,0.9651599999999996,-2.3655720000000002,3.4746999999999995
conformer-0032,-179.1334542,phenylene-phenylene,0.9597039999999999,-2.3695200000000005,3.4831999999999996
conformer-0033,-179.133446,phenylene-phenylene,0.9655119999999995,-2.3748960000000006,3.4925500000000005
conformer-0034,-179.1328429,phenylene-phenylene,0.9597039999999999,-2.373972,3.49
conformer-0035,-179.13340060000002,phenylene-phenylene,0.9654239999999998,-2.3734680000000004,3.4882999999999997
conformer-0036,-179.13295109999999,phenylene-phenylene,0.9610239999999999,-2.3772480000000002,3.4968000000000004
conformer-0037,-179.1334334,phenylene-phenylene,0.9571519999999996,-2.360532,3.4678999999999998
conformer-0038,-179.1321919,phenylene-phenylene,0.9648079999999997,-2.3751480000000003,3.49
conformer-0039,-179.1332954,phenylene-phenylene,0.9635759999999993,-2.372292,3.48915
conformer-0040,-179.1334355,phenylene-phenylene,0.9581199999999996,-2.369352,3.4831999999999996
conformer-0041,-179.1335003,phenylene-phenylene,0.9645439999999994,-2.370528,3.4849
conformer-0042,-179.13349419999997,phenylene-phenylene,0.9550399999999997,-2.3622960000000006,3.4721499999999996
conformer-0043,-179.1331563,phenylene-phenylene,0.9637519999999997,-2.3724600000000002,3.48745
conformer-0044,-179.1331739,phenylene-phenylene,0.9597039999999999,-2.3685120000000004,3.48405
conformer-0045,-179.13254009999997,phenylene-phenylene,0.9531039999999995,-2.36364,3.4721499999999996
conformer-0046,-179.1328418,phenylene-phenylene,0.9621679999999995,-2.365404,3.4746999999999995
conformer-0047,-179.1332259,phenylene-phenylene,0.9556559999999998,-2.367084,3.4798
conformer-0048,-179.13193330000001,phenylene-phenylene,0.9556559999999998,-2.3638920000000003,3.46705
conformer-0049,-179.1332934,phenylene-phenylene,0.9580319999999998,-2.358516,3.4645
conformer-0050,-179.1323138,phenylene-phenylene,0.9563599999999997,-2.368764,3.48235
conformer-0051,-179.1331781,phenylene-phenylene,0.9592640000000001,-2.3633880000000005,3.4755499999999997
conformer-0052,-179.1335373,phenylene-phenylene,0.9628719999999995,-2.3691000000000004,3.4857499999999995
conformer-0053,-179.13300519999999,phenylene-phenylene,0.9674479999999996,-2.368596,3.4798
conformer-0054,-179.1325202,phenylene-phenylene,0.9572400000000001,-2.370108,3.4763999999999995
conformer-0055,-179.13342609999998,phenylene-phenylene,0.9657759999999997,-2.372796,3.4806499999999994
conformer-0056,-179.133389,phenylene-phenylene,0.9654239999999998,-2.371284,3.4865999999999997
conformer-0057,-179.1325532,phenylene-phenylene,0.9538960000000001,-2.3652360000000003,3.46875
conformer-0058,-179.13326840000002,phenylene-phenylene,0.9626959999999998,-2.373552,3.4882999999999997
conformer-0059,-179.1320694,phenylene-phenylene,0.9577679999999995,-2.3668320000000005,3.4746999999999995
conformer-0060,-179.13310230000002,phenylene-phenylene,0.9558319999999993,-2.3596920000000003,3.4678999999999998
conformer-0061,-179.1332917,phenylene-phenylene,0.9611999999999994,-2.37666,3.4951000000000003
conformer-0062,-179.1333008,phenylene-phenylene,0.9567999999999994,-2.3644800000000004,3.4755499999999997
conformer-0063,-179.1322908,phenylene-phenylene,0.9643679999999999,-2.376156,3.49425
conformer-0064,-179.13148700000002,phenylene-phenylene,0.9575039999999995,-2.3745600000000007,3.4849
conformer-0065,-179.1300108,phenylene-phenylene,0.9543359999999999,-2.3727120000000004,3.4653500000000004
conformer-0066,-179.13330430000002,phenylene-phenylene,0.9553039999999999,-2.357844,3.46365
conformer-0067,-179.1331875,phenylene-phenylene,0.9597919999999995,-2.3668320000000005,3.4763999999999995
conformer-0068,-179.1333564,phenylene-phenylene,0.959616,-2.362884,3.4696000000000002
conformer-0069,-179.1326652,phenylene-phenylene,0.9656879999999999,-2.378928,3.49425
conformer-0070,-179.1332261,phenylene-phenylene,0.9583839999999997,-2.3745600000000007,3.49595
conformer-0071,-179.1325313,phenylene-phenylene,0.9585599999999994,-2.37162,3.48235
conformer-0072,-179.13311389999998,phenylene-phenylene,0.9625199999999994,-2.367084,3.4798
conformer-0073,-179.132294,phenylene-phenylene,0.9583839999999997,-2.3727120000000004,3.48235
conformer-0074,-179.13295730000002,phenylene-phenylene,0.9591759999999994,-2.3688480000000003,3.4789499999999993
conformer-0075,-179.132619,phenylene-phenylene,0.9463279999999996,-2.3531400000000007,3.45175
conformer-0076,-179.1325631,phenylene-phenylene,0.9557439999999997,-2.365908,3.4713
conformer-0077,-179.1335243,phenylene-phenylene,0.9662159999999995,-2.3661600000000003,3.4781
conformer-0078,-179.133058,phenylene-phenylene,0.9607599999999996,-2.37624,3.49425
conformer-0079,-179.1324077,phenylene-phenylene,0.9580319999999998,-2.365908,3.473
conformer-0080,-179.1334795,phenylene-phenylene,0.9592640000000001,-2.3626320000000005,3.46705
conformer-0081,-179.1325804,phenylene-phenylene,0.9580319999999998,-2.3627160000000007,3.4661999999999997
conformer-0082,-179.13346289999998,phenylene-phenylene,0.9689439999999994,-2.373888,3.48745
conformer-0083,-179.1331053,phenylene-phenylene,0.9605839999999992,-2.3713680000000004,3.48745
conformer-0084,-179.1321481,phenylene-phenylene,0.9635759999999993,-2.3668320000000005,3.4713
conformer-0085,-179.13349730000002,phenylene-phenylene,0.9563599999999997,-2.361708,3.4653500000000004
conformer-0086,-179.13300149999998,phenylene-phenylene,0.9645439999999994,-2.37582,3.4951000000000003
conformer-0087,-179.1313553,phenylene-phenylene,0.9585599999999994,-2.3703600000000002,3.4721499999999996
